SKU	INVENTORY	LIVE_INVENTORY	ITEM_ID	MEMO	TITLE	GROUP_NAME	GROUP_INVENTORY	MARKETPLACE_ID	COST	CURRENCY	MIN_PRICE	MAX_PRICE	CURRENT_PRICE	CURRENT_SHIPPING	MANUAL_PRICE	ORIGINAL_PRICE	MAP_PRICE	HANDLING_DAYS	LISTING_TYPE	STRATEGY_ID  
500614	107.00000	107.00000	B016AL89ZA	-	Palmolive Neutro Balance Soap 6.34 oz - Jabon Balance Natural	-	-	9914	-	-	5.93300	8.02700	6.98000	0	6.98000	6.98000	-	-	Amazon MFN	31327  
500615	107.00000	107.00000	B016IP4WEK	-	Palmolive Neutro Balance Soap 6.34 oz - Jabon Balance Natural	-	-	9914	-	-	28.40700	38.43300	33.42000	0	33.42000	33.42000	-	-	Amazon MFN	31327  
500616	107.00000	107.00000	B016IP4Y7A	-	Palmolive Neutro Balance Soap 6.34 oz - Jabon Balance Natural	-	-	9914	-	-	37.28950	50.45050	43.87000	0	43.87000	43.87000	-	-	Amazon MFN	31327  
500617	107.00000	107.00000	B016IP4ZTW	-	Palmolive Neutro Balance Soap 6.34 oz - Jabon Balance Natural	-	-	9914	-	-	44.92250	60.77750	52.85000	0	52.85000	52.85000	-	-	Amazon MFN	31327  
500618	107.00000	107.00000	B016IP51F4	-	Palmolive Neutro Balance Soap 6.34 oz - Jabon Balance Natural	-	-	9914	-	-	18.70850	25.31150	22.01000	0	22.01000	22.01000	-	-	Amazon MFN	31327  
500619	0.00000	0.00000	B016IP55UA	-	Palmolive Oats and Sugar Soap 6.34 oz - Jabon de Avena y Azucar	-	-	9914	-	-	28.17750	38.12250	33.15000	0	33.15000	33.15000	-	-	Amazon MFN	31327  
500620	0.00000	0.00000	B016IP57H6	-	Palmolive Oats and Sugar Soap 6.34 oz - Jabon de Avena y Azucar	-	-	9914	-	-	36.99200	50.04800	43.52000	0	43.52000	43.52000	-	-	Amazon MFN	31327  
500621	0.00000	0.00000	B016IP593S	-	Palmolive Oats and Sugar Soap 6.34 oz - Jabon de Avena y Azucar	-	-	9914	-	-	44.53150	60.24850	52.39000	0	52.39000	52.39000	-	-	Amazon MFN	31327  
500622	0.00000	0.00000	B016IP5B1S	-	Palmolive Oats and Sugar Soap 6.34 oz - Jabon de Avena y Azucar	-	-	9914	-	-	18.59800	25.16200	21.88000	0	21.88000	21.88000	-	-	Amazon MFN	31327  
500623	0.00000	0.00000	B016IP5FP0	-	Palmolive Aloe and Olive Extracts Soap 6.34 oz	-	-	9914	-	-	19.47350	26.34650	22.91000	0	22.91000	22.91000	-	-	Amazon MFN	31327  
500624	0.00000	0.00000	B016IP5H5I	-	Palmolive Aloe and Olive Extracts Soap 6.34 oz	-	-	9914	-	-	27.12350	36.69650	31.91000	0	31.91000	31.91000	-	-	Amazon MFN	31327  
500625	0.00000	0.00000	B016IP5IYS	-	Palmolive Aloe and Olive Extracts Soap 6.34 oz	-	-	9914	-	-	34.77350	47.04650	40.91000	0	40.91000	40.91000	-	-	Amazon MFN	31327  
500626	0.00000	0.00000	B016IP5KEG	-	Palmolive Aloe and Olive Extracts Soap 6.34 oz	-	-	9914	-	-	11.81500	15.98500	13.90000	0	13.90000	13.90000	-	-	Amazon MFN	31327  
500627	71.00000	71.00000	B010190L3U	-	Palmolive Yoghurt and Fruits Soap 6.34 oz - Jabon de Yoghurt y Frutas	-	-	9914	-	-	5.93300	8.02700	6.98000	0	6.98000	6.98000	-	-	Amazon MFN	31327  
500628	71.00000	71.00000	B016IP5OZ6	-	Palmolive Yoghurt and Fruits Soap 6.34 oz - Jabon de Yoghurt y Frutas	-	-	9914	-	-	28.40700	38.43300	33.42000	0	33.42000	33.42000	-	-	Amazon MFN	31327  
500629	71.00000	71.00000	B016IP5SD4	-	Palmolive Yoghurt and Fruits Soap 6.34 oz - Jabon de Yoghurt y Frutas	-	-	9914	-	-	37.28950	50.45050	43.87000	0	43.87000	43.87000	-	-	Amazon MFN	31327  
500630	71.00000	71.00000	B016IP5U5U	-	Palmolive Yoghurt and Fruits Soap 6.34 oz - Jabon de Yoghurt y Frutas	-	-	9914	-	-	44.92250	60.77750	52.85000	0	52.85000	52.85000	-	-	Amazon MFN	31327  
500631	71.00000	71.00000	B016IP5VPE	-	Palmolive Yoghurt and Fruits Soap 6.34 oz - Jabon de Yoghurt y Frutas	-	-	9914	-	-	18.70850	25.31150	22.01000	0	22.01000	22.01000	-	-	Amazon MFN	31327  
500632	12.00000	12.00000	B016IP60TA	-	Urania 7 Machos Cologne 7.44 oz - Colonia 7 Machos	-	-	9914	-	-	142.16250	192.33750	167.25000	0	167.25000	167.25000	-	-	Amazon MFN	31327  
500633	12.00000	12.00000	B016IP62G6	-	Urania 7 Machos Cologne 7.44 oz - Colonia 7 Machos	-	-	9914	-	-	198.45800	268.50200	233.48000	0	233.48000	233.48000	-	-	Amazon MFN	31327  
500634	12.00000	12.00000	B016IP64IC	-	Urania 7 Machos Cologne 7.44 oz - Colonia 7 Machos	-	-	9914	-	-	247.18850	334.43150	290.81000	0	290.81000	290.81000	-	-	Amazon MFN	31327  
500635	12.00000	12.00000	B016IP66D0	-	Urania 7 Machos Cologne 7.44 oz - Colonia 7 Machos	-	-	9914	-	-	80.40150	108.77850	94.59000	0	94.59000	94.59000	-	-	Amazon MFN	31327  
500636	16.00000	16.00000	B016IP69I2	-	Aguacatina Avocado Oil 8 oz - Aceite de Aguacate.	-	-	9914	-	-	7.49700	10.14300	8.82000	0	8.82000	8.82000	-	-	Amazon MFN	31327  
500637	16.00000	16.00000	B016IP6BKI	-	Aguacatina Avocado Oil 8 oz - Aceite de Aguacate.	-	-	9914	-	-	40.11150	54.26850	47.19000	0	47.19000	47.19000	-	-	Amazon MFN	31327  
500638	16.00000	16.00000	B016IP6DU6	-	Aguacatina Avocado Oil 8 oz - Aceite de Aguacate.	-	-	9914	-	-	53.83050	72.82950	63.33000	0	63.33000	63.33000	-	-	Amazon MFN	31327  
500639	16.00000	16.00000	B016IP6FMC	-	Aguacatina Avocado Oil 8 oz - Aceite de Aguacate.	-	-	9914	-	-	65.96850	89.25150	77.61000	0	77.61000	77.61000	-	-	Amazon MFN	31327  
500640	16.00000	16.00000	B016IP6HOS	-	Aguacatina Avocado Oil 8 oz - Aceite de Aguacate.	-	-	9914	-	-	25.33850	34.28150	29.81000	0	29.81000	29.81000	-	-	Amazon MFN	31327  
500641	9.00000	9.00000	B016IP6NF6	-	Sanborns Water Orange Blossom Cologne 6.83 oz	-	-	9914	-	-	159.33250	215.56750	187.45000	0	187.45000	187.45000	-	-	Amazon MFN	31327  
500642	9.00000	9.00000	B016IP6PEA	-	Sanborns Water Orange Blossom Cologne 6.83 oz	-	-	9914	-	-	223.99200	303.04800	263.52000	0	263.52000	263.52000	-	-	Amazon MFN	31327  
500643	9.00000	9.00000	B016IP6RHA	-	Sanborns Water Orange Blossom Cologne 6.83 oz	-	-	9914	-	-	281.21400	380.46600	330.84000	0	330.84000	330.84000	-	-	Amazon MFN	31327  
500644	9.00000	9.00000	B016IP6T78	-	Sanborns Water Orange Blossom Cologne 6.83 oz	-	-	9914	-	-	89.27550	120.78450	105.03000	0	105.03000	105.03000	-	-	Amazon MFN	31327  
500645	0.00000	0.00000	B0163F61EY	-	Campero Tomato Sauce 14 oz - Salsa de Tomate	-	-	9914	-	-	44.73550	60.52450	52.63000	0	52.63000	52.63000	-	-	Amazon MFN	31327  
500646	0.00000	0.00000	B0163F613U	-	Campero Tomato Sauce 14 oz - Salsa de Tomate	-	-	9914	-	-	60.47750	81.82250	71.15000	0	71.15000	71.15000	-	-	Amazon MFN	31327  
500647	0.00000	0.00000	B0163F60X6	-	Campero Tomato Sauce 14 oz - Salsa de Tomate	-	-	9914	-	-	27.77800	37.58200	32.68000	0	32.68000	32.68000	-	-	Amazon MFN	31327  
500648	0.00000	0.00000	B0163FNMXW	-	De mi Pais Coconut Water 10.5 oz - Agua de Coco	-	-	9914	-	-	6.78300	9.17700	7.98000	0	7.98000	7.98000	-	-	Amazon MFN	31327  
500649	0.00000	0.00000	B0163FNMXM	-	De mi Pais Coconut Water 10.5 oz - Agua de Coco	-	-	9914	-	-	25.49150	34.48850	29.99000	0	29.99000	29.99000	-	-	Amazon MFN	31327  
500650	0.00000	0.00000	B0163FNMV4	-	De mi Pais Coconut Water 10.5 oz - Agua de Coco	-	-	9914	-	-	33.57500	45.42500	39.50000	0	39.50000	39.50000	-	-	Amazon MFN	31327  
500651	0.00000	0.00000	B0163FNMWI	-	De mi Pais Coconut Water 10.5 oz - Agua de Coco	-	-	9914	-	-	16.83000	22.77000	19.80000	0	19.80000	19.80000	-	-	Amazon MFN	31327  
500652	0.00000	0.00000	B0163FXHRS	-	De mi Pais Coconut Water 16.4 oz - Agua de Coco	-	-	9914	-	-	9.03550	12.22450	10.63000	0	10.63000	10.63000	-	-	Amazon MFN	31327  
500653	0.00000	0.00000	B0163FXHSW	-	De mi Pais Coconut Water 16.4 oz - Agua de Coco	-	-	9914	-	-	49.99700	67.64300	58.82000	0	58.82000	58.82000	-	-	Amazon MFN	31327  
500654	0.00000	0.00000	B0163FXHT6	-	De mi Pais Coconut Water 16.4 oz - Agua de Coco	-	-	9914	-	-	67.98300	91.97700	79.98000	0	79.98000	79.98000	-	-	Amazon MFN	31327  
500655	0.00000	0.00000	B0163FZAW8	-	De mi Pais Coconut Water 16.4 oz - Agua de Coco	-	-	9914	-	-	83.88650	113.49350	98.69000	0	98.69000	98.69000	-	-	Amazon MFN	31327  
500656	0.00000	0.00000	B0163FXHX2	-	De mi Pais Coconut Water 16.4 oz - Agua de Coco	-	-	9914	-	-	30.60850	41.41150	36.01000	0	36.01000	36.01000	-	-	Amazon MFN	31327  
500668	0.00000	0.00000	B002V17RM0	-	Cantonesa Chao Mein 14 oz	-	-	9914	-	-	8.57650	11.60350	10.09000	0	10.09000	10.09000	-	-	Amazon MFN	31327  
500669	0.00000	0.00000	B01640YJAG	-	Cantonesa Chao Mein 14 oz	-	-	9914	-	-	63.55450	85.98550	74.77000	0	74.77000	74.77000	-	-	Amazon MFN	31327  
500670	0.00000	0.00000	B01640YKHS	-	Cantonesa Chao Mein 14 oz	-	-	9914	-	-	87.26950	118.07050	102.67000	0	102.67000	102.67000	-	-	Amazon MFN	31327  
500671	0.00000	0.00000	B01640YN48	-	Cantonesa Chao Mein 14 oz	-	-	9914	-	-	108.05200	146.18800	127.12000	0	127.12000	127.12000	-	-	Amazon MFN	31327  
500672	0.00000	0.00000	B01640YOG0	-	Cantonesa Chao Mein 14 oz	-	-	9914	-	-	37.83350	51.18650	44.51000	0	44.51000	44.51000	-	-	Amazon MFN	31327  
500673	18.00000	18.00000	B01640YHYE	-	Castilla Cream Flavor Concentrate 8.6 fl oz - Esencia de Crema	-	-	9914	-	-	6.20500	8.39500	7.30000	0	7.30000	7.30000	-	-	Amazon MFN	31327  
500674	18.00000	18.00000	B01640YJ6K	-	Castilla Cream Flavor Concentrate 8.6 fl oz - Esencia de Crema	-	-	9914	-	-	28.43250	38.46750	33.45000	0	33.45000	33.45000	-	-	Amazon MFN	31327  
500675	18.00000	18.00000	B01640YKA0	-	Castilla Cream Flavor Concentrate 8.6 fl oz - Esencia de Crema	-	-	9914	-	-	37.28100	50.43900	43.86000	0	43.86000	43.86000	-	-	Amazon MFN	31327  
500676	18.00000	18.00000	B01640YLOU	-	Castilla Cream Flavor Concentrate 8.6 fl oz - Esencia de Crema	-	-	9914	-	-	45.02450	60.91550	52.97000	0	52.97000	52.97000	-	-	Amazon MFN	31327  
500677	18.00000	18.00000	B01640YN02	-	Castilla Cream Flavor Concentrate 8.6 fl oz - Esencia de Crema	-	-	9914	-	-	18.91250	25.58750	22.25000	0	22.25000	22.25000	-	-	Amazon MFN	31327  
500678	4.00000	4.00000	B01641K9LI	-	Castilla Strawberry Flavor Concentrate 8.6 fl oz - Esencia de Fresa	-	-	9914	-	-	6.22200	8.41800	7.32000	0	7.32000	7.32000	-	-	Amazon MFN	31327  
500679	4.00000	4.00000	B01641KBFC	-	Castilla Strawberry Flavor Concentrate 8.6 fl oz - Esencia de Fresa	-	-	9914	-	-	28.64500	38.75500	33.70000	0	33.70000	33.70000	-	-	Amazon MFN	31327  
500680	4.00000	4.00000	B01641KD64	-	Castilla Strawberry Flavor Concentrate 8.6 fl oz - Esencia de Fresa	-	-	9914	-	-	37.58700	50.85300	44.22000	0	44.22000	44.22000	-	-	Amazon MFN	31327  
500681	4.00000	4.00000	B01641KET0	-	Castilla Strawberry Flavor Concentrate 8.6 fl oz - Esencia de Fresa	-	-	9914	-	-	45.41550	61.44450	53.43000	0	53.43000	53.43000	-	-	Amazon MFN	31327  
500682	4.00000	4.00000	B01641KGES	-	Castilla Strawberry Flavor Concentrate 8.6 fl oz - Esencia de Fresa	-	-	9914	-	-	19.02300	25.73700	22.38000	0	22.38000	22.38000	-	-	Amazon MFN	31327  
500683	10.00000	10.00000	B01641KJ3G	-	Castilla Pineapple Flavor Concentrate 8.6 fl oz - Esencia de Pina	-	-	9914	-	-	6.20500	8.39500	7.30000	0	7.30000	7.30000	-	-	Amazon MFN	31327  
500684	10.00000	10.00000	B01641KL8E	-	Castilla Pineapple Flavor Concentrate 8.6 fl oz - Esencia de Pina	-	-	9914	-	-	28.43250	38.46750	33.45000	0	33.45000	33.45000	-	-	Amazon MFN	31327  
500685	10.00000	10.00000	B01641KN0U	-	Castilla Pineapple Flavor Concentrate 8.6 fl oz - Esencia de Pina	-	-	9914	-	-	37.28100	50.43900	43.86000	0	43.86000	43.86000	-	-	Amazon MFN	31327  
500686	10.00000	10.00000	B01641KOZO	-	Castilla Pineapple Flavor Concentrate 8.6 fl oz - Esencia de Pina	-	-	9914	-	-	45.02450	60.91550	52.97000	0	52.97000	52.97000	-	-	Amazon MFN	31327  
500687	10.00000	10.00000	B01641KQJ8	-	Castilla Pineapple Flavor Concentrate 8.6 fl oz - Esencia de Pina	-	-	9914	-	-	18.91250	25.58750	22.25000	0	22.25000	22.25000	-	-	Amazon MFN	31327  
500688	0.00000	0.00000	B01641KTMC	-	Castilla Grape Flavor Concentrate 8.6 fl oz - Esencia de Uva	-	-	9914	-	-	6.20500	8.39500	7.30000	0	7.30000	7.30000	-	-	Amazon MFN	31327  
500689	0.00000	0.00000	B01641KVL6	-	Castilla Grape Flavor Concentrate 8.6 fl oz - Esencia de Uva	-	-	9914	-	-	28.43250	38.46750	33.45000	0	33.45000	33.45000	-	-	Amazon MFN	31327  
500690	0.00000	0.00000	B01641KXH8	-	Castilla Grape Flavor Concentrate 8.6 fl oz - Esencia de Uva	-	-	9914	-	-	37.28100	50.43900	43.86000	0	43.86000	43.86000	-	-	Amazon MFN	31327  
500691	0.00000	0.00000	B01641KYZO	-	Castilla Grape Flavor Concentrate 8.6 fl oz - Esencia de Uva	-	-	9914	-	-	45.02450	60.91550	52.97000	0	52.97000	52.97000	-	-	Amazon MFN	31327  
500692	0.00000	0.00000	B01641L0RU	-	Castilla Grape Flavor Concentrate 8.6 fl oz - Esencia de Uva	-	-	9914	-	-	18.91250	25.58750	22.25000	0	22.25000	22.25000	-	-	Amazon MFN	31327  
500693	18.00000	18.00000	B01641L3NQ	-	Castilla Vanilla Flavor Concentrate 8.6 fl oz - Esencia de Vainilla	-	-	9914	-	-	6.20500	8.39500	7.30000	0	7.30000	7.30000	-	-	Amazon MFN	31327  
500694	18.00000	18.00000	B01641L5AW	-	Castilla Vanilla Flavor Concentrate 8.6 fl oz - Esencia de Vainilla	-	-	9914	-	-	28.43250	38.46750	33.45000	0	33.45000	33.45000	-	-	Amazon MFN	31327  
500695	18.00000	18.00000	B01641L82M	-	Castilla Vanilla Flavor Concentrate 8.6 fl oz - Esencia de Vainilla	-	-	9914	-	-	37.28100	50.43900	43.86000	0	43.86000	43.86000	-	-	Amazon MFN	31327  
500696	18.00000	18.00000	B01641L9QC	-	Castilla Vanilla Flavor Concentrate 8.6 fl oz - Esencia de Vainilla	-	-	9914	-	-	45.02450	60.91550	52.97000	0	52.97000	52.97000	-	-	Amazon MFN	31327  
500697	18.00000	18.00000	B01641LAWK	-	Castilla Vanilla Flavor Concentrate 8.6 fl oz - Esencia de Vainilla	-	-	9914	-	-	18.91250	25.58750	22.25000	0	22.25000	22.25000	-	-	Amazon MFN	31327  
500698	0.00000	0.00000	B01641LD8Q	-	Castilla Yolk  Concentrate 8.6 fl oz - Solucion de Yema	-	-	9914	-	-	6.20500	8.39500	7.30000	0	7.30000	7.30000	-	-	Amazon MFN	31327  
500699	0.00000	0.00000	B01641LELW	-	Castilla Yolk  Concentrate 8.6 fl oz - Solucion de Yema	-	-	9914	-	-	28.43250	38.46750	33.45000	0	33.45000	33.45000	-	-	Amazon MFN	31327  
500700	0.00000	0.00000	B01641LGBU	-	Castilla Yolk  Concentrate 8.6 fl oz - Solucion de Yema	-	-	9914	-	-	37.28100	50.43900	43.86000	0	43.86000	43.86000	-	-	Amazon MFN	31327  
500701	0.00000	0.00000	B01641LHUK	-	Castilla Yolk  Concentrate 8.6 fl oz - Solucion de Yema	-	-	9914	-	-	45.02450	60.91550	52.97000	0	52.97000	52.97000	-	-	Amazon MFN	31327  
500702	0.00000	0.00000	B01641LJQC	-	Castilla Yolk  Concentrate 8.6 fl oz - Solucion de Yema	-	-	9914	-	-	18.91250	25.58750	22.25000	0	22.25000	22.25000	-	-	Amazon MFN	31327  
500703	-1.00000	-1.00000	B01641LM78	-	Castilla Lemon Flavor Concentrate 8.6 fl oz - Esencia de Limon	-	-	9914	-	-	6.20500	8.39500	7.30000	0	7.30000	7.30000	-	-	Amazon MFN	31327  
500704	-1.00000	-1.00000	B01641LNR2	-	Castilla Lemon Flavor Concentrate 8.6 fl oz - Esencia de Limon	-	-	9914	-	-	28.43250	38.46750	33.45000	0	33.45000	33.45000	-	-	Amazon MFN	31327  
500705	-1.00000	-1.00000	B01641LPHU	-	Castilla Lemon Flavor Concentrate 8.6 fl oz - Esencia de Limon	-	-	9914	-	-	37.28100	50.43900	43.86000	0	43.86000	43.86000	-	-	Amazon MFN	31327  
500706	-1.00000	-1.00000	B01641LR4Q	-	Castilla Lemon Flavor Concentrate 8.6 fl oz - Esencia de Limon	-	-	9914	-	-	45.02450	60.91550	52.97000	0	52.97000	52.97000	-	-	Amazon MFN	31327  
500707	-1.00000	-1.00000	B01641LSUE	-	Castilla Lemon Flavor Concentrate 8.6 fl oz - Esencia de Limon	-	-	9914	-	-	18.91250	25.58750	22.25000	0	22.25000	22.25000	-	-	Amazon MFN	31327  
500708	24.00000	24.00000	B01641LXSG	-	Cerevita Corn Drink 10.58 oz - Atole de Maiz	-	-	9914	-	-	8.89950	12.04050	10.47000	0	10.47000	10.47000	-	-	Amazon MFN	31327  
500709	24.00000	24.00000	B01641LZC0	-	Cerevita Corn Drink 10.58 oz - Atole de Maiz	-	-	9914	-	-	64.83800	87.72200	76.28000	0	76.28000	76.28000	-	-	Amazon MFN	31327  
500710	24.00000	24.00000	B01641M0NS	-	Cerevita Corn Drink 10.58 oz - Atole de Maiz	-	-	9914	-	-	89.08000	120.52000	104.80000	0	104.80000	104.80000	-	-	Amazon MFN	31327  
500711	24.00000	24.00000	B01641M2AY	-	Cerevita Corn Drink 10.58 oz - Atole de Maiz	-	-	9914	-	-	110.36400	149.31600	129.84000	0	129.84000	129.84000	-	-	Amazon MFN	31327  
500712	24.00000	24.00000	B01641M3SK	-	Cerevita Corn Drink 10.58 oz - Atole de Maiz	-	-	9914	-	-	38.51350	52.10650	45.31000	0	45.31000	45.31000	-	-	Amazon MFN	31327  
500713	0.00000	0.00000	B005F5KJBK	-	Del Frutal Apple Nectar 11.16 oz - Sabor Manzana	-	-	9914	-	-	4.13100	5.58900	4.86000	0	4.86000	4.86000	-	-	Amazon MFN	31327  
500714	0.00000	0.00000	B01641M93Y	-	Del Frutal Apple Nectar 11.16 oz - Sabor Manzana	-	-	9914	-	-	15.61450	21.12550	18.37000	0	18.37000	18.37000	-	-	Amazon MFN	31327  
500715	0.00000	0.00000	B01641MAXS	-	Del Frutal Apple Nectar 11.16 oz - Sabor Manzana	-	-	9914	-	-	21.26700	28.77300	25.02000	0	25.02000	25.02000	-	-	Amazon MFN	31327  
500716	0.00000	0.00000	B01641MCYA	-	Del Frutal Apple Nectar 11.16 oz - Sabor Manzana	-	-	9914	-	-	30.17500	40.82500	35.50000	0	35.50000	35.50000	-	-	Amazon MFN	31327  
500717	0.00000	0.00000	B01641MENE	-	Del Frutal Apple Nectar 11.16 oz - Sabor Manzana	-	-	9914	-	-	9.94500	13.45500	11.70000	0	11.70000	11.70000	-	-	Amazon MFN	31327  
500718	0.00000	0.00000	B01641MHLI	-	Del Frutal Mango Nectar 11.16 oz - Sabor Mango	-	-	9914	-	-	22.47400	30.40600	26.44000	0	26.44000	26.44000	-	-	Amazon MFN	31327  
500719	0.00000	0.00000	B01641MJDY	-	Del Frutal Mango Nectar 11.16 oz - Sabor Mango	-	-	9914	-	-	28.91700	39.12300	34.02000	0	34.02000	34.02000	-	-	Amazon MFN	31327  
500720	0.00000	0.00000	B01641ML6Y	-	Del Frutal Mango Nectar 11.16 oz - Sabor Mango	-	-	9914	-	-	15.52100	20.99900	18.26000	0	18.26000	18.26000	-	-	Amazon MFN	31327  
500724	12.00000	12.00000	B016B42VAU	-	Del Frutal Peach Nectar 11.16 oz - Sabor Melocoton	-	-	9914	-	-	4.13100	5.58900	4.86000	0	4.86000	4.86000	-	-	Amazon MFN	31327  
500725	12.00000	12.00000	B01641MVV4	-	Del Frutal Peach Nectar 11.16 oz - Sabor Melocoton	-	-	9914	-	-	15.61450	21.12550	18.37000	0	18.37000	18.37000	-	-	Amazon MFN	31327  
500726	12.00000	12.00000	B01641MXJY	-	Del Frutal Peach Nectar 11.16 oz - Sabor Melocoton	-	-	9914	-	-	21.27550	28.78450	25.03000	0	25.03000	25.03000	-	-	Amazon MFN	31327  
500727	12.00000	12.00000	B01641MZ2Y	-	Del Frutal Peach Nectar 11.16 oz - Sabor Melocoton	-	-	9914	-	-	9.97050	13.48950	11.73000	0	11.73000	11.73000	-	-	Amazon MFN	31327  
500728	0.00000	0.00000	B01641N1UE	-	Del Frutal Strawberry Banana Nectar 11.16 oz - Sabor Fresa y Banano	-	-	9914	-	-	22.65250	30.64750	26.65000	0	26.65000	26.65000	-	-	Amazon MFN	31327  
500729	0.00000	0.00000	B01641N38Y	-	Del Frutal Strawberry Banana Nectar 11.16 oz - Sabor Fresa y Banano	-	-	9914	-	-	29.18050	39.47950	34.33000	0	34.33000	34.33000	-	-	Amazon MFN	31327  
500730	0.00000	0.00000	B01641N4NI	-	Del Frutal Strawberry Banana Nectar 11.16 oz - Sabor Fresa y Banano	-	-	9914	-	-	15.64000	21.16000	18.40000	0	18.40000	18.40000	-	-	Amazon MFN	31327  
500731	0.00000	0.00000	B01641N7S0	-	Del Frutal Tetrapack Mix (Apple, Peach, Mango) Nectar 6.76 oz - Sabor Manzana, Melocoton, Mango	-	-	9914	-	-	5.97550	8.08450	7.03000	0	7.03000	7.03000	-	-	Amazon MFN	31327  
500732	0.00000	0.00000	B01641N91A	-	Del Frutal Tetrapack Mix (Apple, Peach, Mango) Nectar 6.76 oz - Sabor Manzana, Melocoton, Mango	-	-	9914	-	-	15.78450	21.35550	18.57000	0	18.57000	18.57000	-	-	Amazon MFN	31327  
500737	0.00000	0.00000	B005F5JV2S	-	Del Frutal Tetrapack Mango Nectar 6.76 oz - Sabor Mango	-	-	9914	-	-	5.97550	8.08450	7.03000	0	7.03000	7.03000	-	-	Amazon MFN	31327  
500738	0.00000	0.00000	B01641NMIA	-	Del Frutal Tetrapack Mango Nectar 6.76 oz - Sabor Mango	-	-	9914	-	-	15.78450	21.35550	18.57000	0	18.57000	18.57000	-	-	Amazon MFN	31327  
500766	7.00000	7.00000	B005F5JVCS	-	Diana Corn Curl  0.25 oz (Pack of 12) - Churritos	-	-	9914	-	-	8.15150	11.02850	9.59000	0	9.59000	9.59000	-	-	Amazon MFN	31327  
500767	7.00000	7.00000	B01641LD9K	-	Diana Corn Curl  0.25 oz (Pack of 12) - Churritos	-	-	9914	-	-	21.93000	29.67000	25.80000	0	25.80000	25.80000	-	-	Amazon MFN	31327  
500768	1.00000	1.00000	B01641LGFG	-	Diana Nachos 0.53 oz (Pack of 12)	-	-	9914	-	-	10.97350	14.84650	12.91000	0	12.91000	12.91000	-	-	Amazon MFN	31327  
500769	1.00000	1.00000	B01641LHM8	-	Diana Nachos 0.53 oz (Pack of 12)	-	-	9914	-	-	19.81350	26.80650	23.31000	0	23.31000	23.31000	-	-	Amazon MFN	31327  
500770	2.00000	2.00000	B01641LK70	-	Diana Jalapeno 0.56 oz (Pack of 12)	-	-	9914	-	-	10.97350	14.84650	12.91000	0	12.91000	12.91000	-	-	Amazon MFN	31327  
500771	2.00000	2.00000	B01641LLOW	-	Diana Jalapeno 0.56 oz (Pack of 12)	-	-	9914	-	-	21.93000	29.67000	25.80000	0	25.80000	25.80000	-	-	Amazon MFN	31327  
500772	0.00000	0.00000	B01641LPK2	-	Diana Peanuts  0.53 oz (Pack of 12) - Manias	-	-	9914	-	-	12.26550	16.59450	14.43000	0	14.43000	14.43000	-	-	Amazon MFN	31327  
500773	0.00000	0.00000	B01641LR9Q	-	Diana Peanuts  0.53 oz (Pack of 12) - Manias	-	-	9914	-	-	37.79100	51.12900	44.46000	0	44.46000	44.46000	-	-	Amazon MFN	31327  
500774	0.00000	0.00000	B005F5JV8M	-	Diana Hot Curl 0.35 oz  (Pack of 12) - Maiz Chino	-	-	9914	-	-	8.15150	11.02850	9.59000	0	9.59000	9.59000	-	-	Amazon MFN	31327  
500775	0.00000	0.00000	B01641LVHO	-	Diana Hot Curl 0.35 oz  (Pack of 12) - Maiz Chino	-	-	9914	-	-	22.98400	31.09600	27.04000	0	27.04000	27.04000	-	-	Amazon MFN	31327  
500776	0.00000	0.00000	B005F5JVSW	-	Diana Cheesteen 0.31 oz (Pack of 12) - Quesitos	-	-	9914	-	-	8.19400	11.08600	9.64000	0	9.64000	9.64000	-	-	Amazon MFN	31327  
500777	0.00000	0.00000	B01641LZJS	-	Diana Cheesteen 0.31 oz (Pack of 12) - Quesitos	-	-	9914	-	-	22.10000	29.90000	26.00000	0	26.00000	26.00000	-	-	Amazon MFN	31327  
500778	2.00000	2.00000	B005F5JVRS	-	Diana Corn Sticks 0.53 oz (Pack of 12) - Palitos	-	-	9914	-	-	8.15150	11.02850	9.59000	0	9.59000	9.59000	-	-	Amazon MFN	31327  
500779	2.00000	2.00000	B01641M3YE	-	Diana Corn Sticks 0.53 oz (Pack of 12) - Palitos	-	-	9914	-	-	21.93000	29.67000	25.80000	0	25.80000	25.80000	-	-	Amazon MFN	31327  
500780	16.00000	16.00000	B01641M6YG	-	Diana Cornbits 0.56 oz (Pack of 12) - Elotitos	-	-	9914	-	-	8.15150	11.02850	9.59000	0	9.59000	9.59000	-	-	Amazon MFN	31327  
500781	16.00000	16.00000	B01641M8MQ	-	Diana Cornbits 0.56 oz (Pack of 12) - Elotitos	-	-	9914	-	-	21.93000	29.67000	25.80000	0	25.80000	25.80000	-	-	Amazon MFN	31327  
500782	8.00000	8.00000	B01641MBPU	-	Diana Cornbits Hot 0.56 oz (Pack of 12) - Elotitos con Piquete	-	-	9914	-	-	8.19400	11.08600	9.64000	0	9.64000	9.64000	-	-	Amazon MFN	31327  
500783	8.00000	8.00000	B01641MDNU	-	Diana Cornbits Hot 0.56 oz (Pack of 12) - Elotitos con Piquete	-	-	9914	-	-	22.15100	29.96900	26.06000	0	26.06000	26.06000	-	-	Amazon MFN	31327  
